year,category,region,nhospotal,nbeds,ybeds,nill,nvillage_ill,bed_days,dvisits,hvisits,ndoctors,nnursing
2012,Пологові будинки,Житомирська,1,135,135,5042,1568,41285,33409,0,90.25,172.5
2012,Пологові будинки,Закарпатська,1,155,155,7502,3942,46684,92874,483,67.5,138.5
2012,Пологові будинки,Запорізька,6,755,782,25972,2092,212951,584190,1847,365.5,664
2012,Пологові будинки,Івано-Франківська,5,735,735,23937,11879,206771,346720,3710,302.25,598.75
2012,Пологові будинки,Київська,3,435,435,13189,2332,106296,210076,725,202.5,357.25
2012,Пологові будинки,Кіровоградська,2,200,200,8903,1256,68650,106361,199,93.25,216.75
2012,Пологові будинки,Луганська,6,780,775,22386,325,225339,264682,146,289.5,592
2012,Пологові будинки,Львівська,4,710,710,22414,7638,202216,148729,3973,232.5,503.5
2012,Пологові будинки,Миколаївська,3,360,360,13410,2033,104773,333973,7755,177,303
2012,Пологові будинки,Одеська,6,735,735,26050,4301,235298,734178,35974,396,742
2012,Пологові будинки,Полтавська,2,386,386,13058,1727,108587,206562,2565,150.75,360
2012,Пологові будинки,Рівненська,2,315,325,11197,3235,85807,119802,668,162.25,329.75
2012,Пологові будинки,Сумська,2,325,325,11319,2257,90773,193707,134,148.25,310
2012,Пологові будинки,Тернопільська,1,195,195,6353,2909,59060,25006,0,79,154
2012,Пологові будинки,Харківська,7,1230,1230,35575,2695,276273,229721,2324,522.5,1108
2012,Пологові будинки,Херсонська,1,120,120,4838,335,38361,145819,91,76.25,145.25
2012,Пологові будинки,Хмельницька,1,260,260,8824,1021,85126,229733,4849,113.25,236
2012,Пологові будинки,Черкаська,2,285,285,10255,1442,87756,246622,447,162.75,329.5
2012,Пологові будинки,Чернівецька,2,300,280.89,13743,4726,88367,174715,325,170.75,327.25
2012,Пологові будинки,Чернігівська,2,315,300,12443,3677,88064,195564,2090,136.25,307.25
2012,Пологові будинки,м.Київ,7,1250,1250,62201,4124,397427,327057,6640,567.5,1252
2012,Пологові будинки,м.Севастополь,0,0,0,0,0,0,0,0,0,0
2012,Клініки НДІ,Автономна pеспубліка Крим,2,175,175,3316,639,35122,28256,0,39,67
2012,Клініки НДІ,Вінницька,1,250,250,4464,1696,82530,0,0,38.75,76
2012,Клініки НДІ,Волинська,0,0,0,0,0,0,0,0,0,0
2012,Клініки НДІ,Дніпропетровська,3,620,620,15997,1623,213906,123317,0,132.5,259.25
2012,Клініки НДІ,Донецька,3,260,260,5602,272,82950,162154,0,208.75,271.5
2012,Клініки НДІ,Житомирська,0,0,0,0,0,0,0,0,0,0
2012,Клініки НДІ,Закарпатська,0,0,0,0,0,0,0,0,0,0
2012,Клініки НДІ,Запорізька,1,160,160,4498,17,54638,72638,0,39.5,73.75
2012,Клініки НДІ,Івано-Франківська,1,60,60,1355,356,16064,15296,0,10,27.5
2012,Клініки НДІ,Київська,0,0,0,0,0,0,0,0,0,0
2012,Клініки НДІ,Кіровоградська,0,0,0,0,0,0,0,0,0,0
2012,Клініки НДІ,Луганська,0,0,0,0,0,0,0,0,0,0
2012,Клініки НДІ,Львівська,0,0,0,0,0,0,0,0,0,0
2012,Клініки НДІ,Миколаївська,0,0,0,0,0,0,0,0,0,0
2012,Клініки НДІ,Одеська,1,160,160,5734,525,57751,156032,20516,83.75,161.75
2012,Клініки НДІ,Полтавська,0,0,0,0,0,0,0,0,0,0
2012,Клініки НДІ,Рівненська,0,0,0,0,0,0,0,0,0,0
2012,Клініки НДІ,Сумська,0,0,0,0,0,0,0,0,0,0
2012,Клініки НДІ,Тернопільська,0,0,0,0,0,0,0,0,0,0
2012,Клініки НДІ,Харківська,3,210,225,4425,197,76689,183878,0,89.25,147.5
2012,Клініки НДІ,Херсонська,0,0,0,0,0,0,0,0,0,0
2012,Клініки НДІ,Хмельницька,0,0,0,0,0,0,0,0,0,0
2012,Клініки НДІ,Черкаська,0,0,0,0,0,0,0,0,0,0
2012,Клініки НДІ,Чернівецька,0,0,0,0,0,0,0,0,0,0
2012,Клініки НДІ,Чернігівська,0,0,0,0,0,0,0,0,0,0
2012,Клініки НДІ,м.Київ,2,700,700,15693,3480,206216,161725,0,184.25,338.5
2012,Клініки НДІ,м.Севастополь,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Автономна pеспубліка Крим,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Вінницька,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Волинська,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Дніпропетровська,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Донецька,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Житомирська,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Закарпатська,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Запорізька,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Івано-Франківська,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Київська,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Кіровоградська,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Луганська,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Львівська,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Миколаївська,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Одеська,1,50,50,0,0,4590,0,0,2,4.5
2012,Лепрозорії,Полтавська,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Рівненська,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Сумська,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Тернопільська,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Харківська,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Херсонська,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Хмельницька,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Черкаська,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Чернівецька,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,Чернігівська,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,м.Київ,0,0,0,0,0,0,0,0,0,0
2012,Лепрозорії,м.Севастополь,0,0,0,0,0,0,0,0,0,0
2012,Психіатричні,Автономна pеспубліка Крим,6,2104,2123,14269,4822,758326,138448,1873,227,728.5
2012,Психіатричні,Вінницька,2,1620,1620,15140,6773,564226,85527,3878,225.75,598
2012,Психіатричні,Волинська,2,720,720,4507,2273,262246,35402,155,84.75,276.25
2012,Психіатричні,Дніпропетровська,4,3250,3250,15775,2398,1097340,94742,1037,277.5,815.5
2012,Психіатричні,Донецька,12,3720,3720,27948,2118,1303972,488750,6917,474.75,1363
2012,Психіатричні,Житомирська,2,750,760.4,5473,2585,255710,45866,1046,84.5,342.5
2012,Психіатричні,Закарпатська,2,680,694,4213,2901,258699,16763,27,48.5,164.5
2012,Психіатричні,Запорізька,4,1285,1285,8566,1997,439183,132802,16918,176,528.25
2012,Психіатричні,Івано-Франківська,3,940,945,6983,3997,280583,7956,0,86.5,293.25
2012,Психіатричні,Київська,2,1205,1205,6965,3050,353448,9367,0,115,391.25
2012,Психіатричні,Кіровоградська,2,750,768,6074,2505,291908,43065,343,71.5,289.75
2012,Психіатричні,Луганська,8,2390,2390,16936,1991,834823,268899,3519,240.75,671.75
2012,Психіатричні,Львівська,2,2010,2010,10221,4304,690913,15763,0,200.25,606.25
2012,Психіатричні,Миколаївська,2,825,825,4879,1380,274557,59360,1414,71,223
2012,Психіатричні,Одеська,4,2110,2110,11268,4324,791366,3587,0,158.25,547.75
2012,Психіатричні,Полтавська,2,1000,1000,4681,1815,336612,0,0,93,295.5
2012,Психіатричні,Рівненська,2,615,615,5224,2870,224274,0,0,46.5,189
2012,Психіатричні,Сумська,3,1415,1468.2,7754,2911,474309,62937,1869,101.25,408.5
2012,Психіатричні,Тернопільська,3,1080,1080,13435,6418,367042,48481,2785,149.75,360.5
2012,Психіатричні,Харківська,3,2400,2400,16169,3369,813617,0,0,192,675.75
2012,Психіатричні,Херсонська,1,950,950,5435,1926,332442,3437,0,59.75,205
2012,Психіатричні,Хмельницька,3,1255,1255,10110,5174,439793,0,0,90.5,331.75
2012,Психіатричні,Черкаська,1,800,800,4953,2030,268440,0,0,69.75,300
2012,Психіатричні,Чернівецька,1,570,570,7309,4268,200989,43236,3139,98.5,217.5
2012,Психіатричні,Чернігівська,3,1095,1095,7902,2685,378205,42403,2605,100.25,342.5
2012,Психіатричні,м.Київ,4,2170,2197,12309,358,632059,146984,5512,380.25,778.5
2012,Психіатричні,м.Севастополь,1,411,411,3891,188,145986,105220,3671,65,161.25
2012,Наркологічні,Автономна pеспубліка Крим,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Вінницька,1,30,30,363,289,7152,0,0,2,15.75
2012,Наркологічні,Волинська,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Дніпропетровська,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Донецька,1,40,40,35,6,12759,0,0,3.25,7.25
2012,Наркологічні,Житомирська,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Закарпатська,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Запорізька,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Івано-Франківська,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Київська,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Кіровоградська,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Луганська,1,20,20,446,56,7407,13130,0,6.75,20
2012,Наркологічні,Львівська,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Миколаївська,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Одеська,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Полтавська,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Рівненська,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Сумська,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Тернопільська,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Харківська,1,130,130,4408,116,45141,0,0,22,44.75
2012,Наркологічні,Херсонська,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Хмельницька,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Черкаська,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Чернівецька,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,Чернігівська,0,0,0,0,0,0,0,0,0,0
2012,Наркологічні,м.Київ,1,218,218,7405,496,71928,112577,0,79.75,158.75
2012,Наркологічні,м.Севастополь,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",Автономна pеспубліка Крим,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",Вінницька,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",Волинська,1,25,25,172,53,8767,0,0,4,14
2012,"Лікарня ""Хоспіс""",Дніпропетровська,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",Донецька,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",Житомирська,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",Закарпатська,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",Запорізька,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",Івано-Франківська,1,30,30,261,71,12119,0,0,3.75,14.25
2012,"Лікарня ""Хоспіс""",Київська,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",Кіровоградська,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",Луганська,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",Львівська,1,30,30,118,15,10527,0,0,4,12.5
2012,"Лікарня ""Хоспіс""",Миколаївська,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",Одеська,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",Полтавська,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",Рівненська,1,45,45,141,79,9212,0,0,3.25,23
2012,"Лікарня ""Хоспіс""",Сумська,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",Тернопільська,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",Харківська,1,80,80,168,9,34591,0,0,12.5,40.75
2012,"Лікарня ""Хоспіс""",Херсонська,1,50,50,373,64,18072,0,0,3,17
2012,"Лікарня ""Хоспіс""",Хмельницька,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",Черкаська,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",Чернівецька,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",Чернігівська,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",м.Київ,0,0,0,0,0,0,0,0,0,0
2012,"Лікарня ""Хоспіс""",м.Севастополь,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Автономна pеспубліка Крим,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Вінницька,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Волинська,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Дніпропетровська,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Донецька,1,4,4,8,0,23,7885,0,5.25,5.5
2012,Госпр.лік.зак.,Житомирська,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Закарпатська,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Запорізька,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Івано-Франківська,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Київська,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Кіровоградська,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Луганська,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Львівська,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Миколаївська,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Одеська,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Полтавська,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Рівненська,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Сумська,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Тернопільська,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Харківська,1,25,25,124,0,1171,1854,0,5.5,9.75
2012,Госпр.лік.зак.,Херсонська,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Хмельницька,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Черкаська,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Чернівецька,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,Чернігівська,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,м.Київ,0,0,0,0,0,0,0,0,0,0
2012,Госпр.лік.зак.,м.Севастополь,0,0,0,0,0,0,0,0,0,0
2012,Інші лік.закл.,Автономна pеспубліка Крим,0,0,0,0,0,0,0,0,0,0
2012,Інші лік.закл.,Вінницька,0,0,0,0,0,0,0,0,0,0
2012,Інші лік.закл.,Волинська,0,0,0,0,0,0,0,0,0,0
2012,Інші лік.закл.,Дніпропетровська,3,190,190,1637,176,27699,27168,0,46,141.75
2012,Інші лік.закл.,Донецька,0,0,0,0,0,0,0,0,0,0
2012,Інші лік.закл.,Житомирська,0,0,0,0,0,0,0,0,0,0
2012,Інші лік.закл.,Закарпатська,0,0,0,0,0,0,0,0,0,0
2012,Інші лік.закл.,Запорізька,0,0,0,0,0,0,0,0,0,0
2012,Інші лік.закл.,Івано-Франківська,0,0,0,0,0,0,0,0,0,0
2012,Інші лік.закл.,Київська,0,0,0,0,0,0,0,0,0,0
2012,Інші лік.закл.,Кіровоградська,0,0,0,0,0,0,0,0,0,0
2012,Інші лік.закл.,Луганська,0,0,0,0,0,0,0,0,0,0
2012,Інші лік.закл.,Львівська,0,0,0,0,0,0,0,0,0,0
2012,Інші лік.закл.,Миколаївська,0,0,0,0,0,0,0,0,0,0
2012,Інші лік.закл.,Одеська,0,0,0,0,0,0,0,0,0,0
2012,Інші лік.закл.,Полтавська,0,0,0,0,0,0,0,0,0,0
2012,Інші лік.закл.,Рівненська,1,15,15,762,217,5171,187010,0,106.5,131.5
